item.minecraft.chicken_spawn_egg,Chicken Spawn Egg,kokodozayisande
item.minecraft.cod_spawn_egg,Cod Spawn Egg,Cod Spawn Egg
item.minecraft.cow_spawn_egg,Cow Spawn Egg,muhozayisande
item.minecraft.creeper_spawn_egg,Creeper Spawn Egg,Creeper Spawn Egg
item.minecraft.dolphin_spawn_egg,Dolphin Spawn Egg,dolfinozayisande
item.minecraft.donkey_spawn_egg,Donkey Spawn Egg,gadezayisande
item.minecraft.drowned_spawn_egg,Drowned Spawn Egg,suyomortozayisande
item.minecraft.elder_guardian_spawn_egg,Elder Guardian Spawn Egg,lawogarderozayisande
item.minecraft.enderman_spawn_egg,Enderman Spawn Egg,Enderman Spawn Egg
item.minecraft.endermite_spawn_egg,Endermite Spawn Egg,Endermite Spawn Egg
item.minecraft.evoker_spawn_egg,Evoker Spawn Egg,Evoker Spawn Egg
item.minecraft.ghast_spawn_egg,Ghast Spawn Egg,Ghast Spawn Egg
item.minecraft.guardian_spawn_egg,Guardian Spawn Egg,garderozayisande
item.minecraft.horse_spawn_egg,Horse Spawn Egg,gudozayisande
item.minecraft.husk_spawn_egg,Husk Spawn Egg,Husk Spawn Egg
item.minecraft.ravager_spawn_egg,Ravager Spawn Egg,harabozayisande
item.minecraft.llama_spawn_egg,Llama Spawn Egg,Llama Spawn Egg
item.minecraft.magma_cube_spawn_egg,Magma Cube Spawn Egg,zayisande da pastopetri kube
item.minecraft.mooshroom_spawn_egg,Mooshroom Spawn Egg,Mooshroom Spawn Egg
item.minecraft.mule_spawn_egg,Mule Spawn Egg,Mule Spawn Egg
item.minecraft.ocelot_spawn_egg,Ocelot Spawn Egg,Ocelot Spawn Egg
item.minecraft.panda_spawn_egg,Panda Spawn Egg,pandozayisande
item.minecraft.parrot_spawn_egg,Parrot Spawn Egg,papagayozayisande
item.minecraft.pig_spawn_egg,Pig Spawn Egg,gurubozayisande
item.minecraft.pillager_spawn_egg,Pillager Spawn Egg,lutozayisande
item.minecraft.phantom_spawn_egg,Phantom Spawn Egg,fantomozayisande
item.minecraft.polar_bear_spawn_egg,Polar Bear Spawn Egg,nordursozayisande
item.minecraft.pufferfish_spawn_egg,Pufferfish Spawn Egg,Pufferfish Spawn Egg
item.minecraft.rabbit_spawn_egg,Rabbit Spawn Egg,tuzozayisande
item.minecraft.fox_spawn_egg,Fox Spawn Egg,hulozayisande
item.minecraft.salmon_spawn_egg,Salmon Spawn Egg,Salmon Spawn Egg
item.minecraft.sheep_spawn_egg,Sheep Spawn Egg,mehozayisande
item.minecraft.shulker_spawn_egg,Shulker Spawn Egg,Shulker Spawn Egg
item.minecraft.silverfish_spawn_egg,Silverfish Spawn Egg,argentofixozayisande
item.minecraft.skeleton_spawn_egg,Skeleton Spawn Egg,ostojamozayisande
item.minecraft.skeleton_horse_spawn_egg,Skeleton Horse Spawn Egg,zayisande da osti gude
item.minecraft.slime_spawn_egg,Slime Spawn Egg,Slime Spawn Egg
item.minecraft.spider_spawn_egg,Spider Spawn Egg,aranozayisande
item.minecraft.squid_spawn_egg,Squid Spawn Egg,Squid Spawn Egg
item.minecraft.stray_spawn_egg,Stray Spawn Egg,Stray Spawn Egg
item.minecraft.trader_llama_spawn_egg,Trader Llama Spawn Egg,Trader Llama Spawn Egg
item.minecraft.tropical_fish_spawn_egg,Tropical Fish Spawn Egg,zayisande da garmozoni fixe
item.minecraft.turtle_spawn_egg,Turtle Spawn Egg,turtogozayisande
item.minecraft.vex_spawn_egg,Vex Spawn Egg,Vex Spawn Egg
item.minecraft.villager_spawn_egg,Villager Spawn Egg,rustorenozayisande
item.minecraft.wandering_trader_spawn_egg,Wandering Trader Spawn Egg,zayisande da safari vendoxoper
item.minecraft.vindicator_spawn_egg,Vindicator Spawn Egg,Vindicator Spawn Egg
item.minecraft.witch_spawn_egg,Witch Spawn Egg,zayisande da mager
item.minecraft.wither_skeleton_spawn_egg,Wither Skeleton Spawn Egg,Wither Skeleton Spawn Egg
item.minecraft.wolf_spawn_egg,Wolf Spawn Egg,wolfozayisande
item.minecraft.zombie_spawn_egg,Zombie Spawn Egg,zombozayisande
item.minecraft.zombie_horse_spawn_egg,Zombie Horse Spawn Egg,zomboguhozayisande
item.minecraft.zombie_pigman_spawn_egg,Zombie Pigman Spawn Egg,zombogurubozayisande
item.minecraft.zombie_villager_spawn_egg,Zombie Villager Spawn Egg,zomborustozayisande
item.minecraft.experience_bottle,Bottle o' Enchanting,botole da xute
item.minecraft.fire_charge,Fire Charge,pirobol
item.minecraft.writable_book,Book and Quill,buke e kalame
item.minecraft.written_book,Written Book,kitabi buke
item.minecraft.flower_pot,Flower Pot,fulovaze
item.minecraft.map,Empty Map,kali karte
item.minecraft.carrot,Carrot,karote
item.minecraft.golden_carrot,Golden Carrot,auri karote
item.minecraft.potato,Potato,patate
item.minecraft.baked_potato,Baked Potato,beki patate
item.minecraft.poisonous_potato,Poisonous Potato,toksi patate
item.minecraft.skeleton_skull,Skeleton Skull,ostojami sare
item.minecraft.wither_skeleton_skull,Wither Skeleton Skull,Wither Skeleton Skull
item.minecraft.zombie_head,Zombie Head,zombi sare
item.minecraft.creeper_head,Creeper Head,kriperi sare
item.minecraft.dragon_head,Dragon Head,lungi sare
item.minecraft.carrot_on_a_stick,Carrot on a Stick,karote sa batone
item.minecraft.nether_star,Nether Star,Nether Star
item.minecraft.pumpkin_pie,Pumpkin Pie,Pumpkin Pie
item.minecraft.enchanted_book,Enchanted Book,magi buke
item.minecraft.firework_rocket,Firework Rocket,pirotehni rokete
item.minecraft.firework_rocket.flight,Flight Duration:,feya dura:
item.minecraft.firework_star,Firework Star,pirotehni xinge
item.minecraft.firework_star.black,Black,cerni
item.minecraft.firework_star.red,Red,kirmi
item.minecraft.firework_star.green,Green,lugi
item.minecraft.firework_star.brown,Brown,bruni
item.minecraft.firework_star.blue,Blue,nili
item.minecraft.firework_star.purple,Purple,violeti
item.minecraft.firework_star.cyan,Cyan,ciani
item.minecraft.firework_star.light_gray,Light Gray,mirdo huyorangi
item.minecraft.firework_star.gray,Gray,huyorangi
item.minecraft.firework_star.pink,Pink,rozorangi
item.minecraft.firework_star.lime,Lime,Lime
item.minecraft.firework_star.yellow,Yellow,limonorangi
item.minecraft.firework_star.light_blue,Light Blue,samanonili
item.minecraft.firework_star.magenta,Magenta,majenti
item.minecraft.firework_star.orange,Orange,oranji
item.minecraft.firework_star.white,White,baki
item.minecraft.firework_star.custom_color,Custom,Custom
item.minecraft.firework_star.fade_to,Fade to,darjo mutu pa
item.minecraft.firework_star.flicker,Twinkle,xingofota
item.minecraft.firework_star.trail,Trail,rute
item.minecraft.firework_star.shape.small_ball,Small Ball,lili bol
item.minecraft.firework_star.shape.large_ball,Large Ball,day bol
item.minecraft.firework_star.shape.star,Star-shaped,xingi forme
item.minecraft.firework_star.shape.creeper,Creeper-shaped,kriperi forme
item.minecraft.firework_star.shape.burst,Burst,dadume
item.minecraft.firework_star.shape,Unknown Shape,januli forme
item.minecraft.nether_brick,Nether Brick,Nether Brick
item.minecraft.quartz,Nether Quartz,Nether Quartz
item.minecraft.armor_stand,Armor Stand,libobaze da defokaske
item.minecraft.iron_horse_armor,Iron Horse Armor,feri gudi defokaske
item.minecraft.golden_horse_armor,Golden Horse Armor,auri gudi defokaske
item.minecraft.diamond_horse_armor,Diamond Horse Armor,almasi gudi defokaske
item.minecraft.leather_horse_armor,Leather Horse Armor,pili gudi defokaske
item.minecraft.prismarine_shard,Prismarine Shard,parce da prizmarine
item.minecraft.prismarine_crystals,Prismarine Crystals,prizmarini kristal
item.minecraft.chorus_fruit,Chorus Fruit,kore
item.minecraft.popped_chorus_fruit,Popped Chorus Fruit,Popped Chorus Fruit
item.minecraft.beetroot,Beetroot,Beetroot
item.minecraft.beetroot_seeds,Beetroot Seeds,Beetroot Seeds
item.minecraft.beetroot_soup,Beetroot Soup,Beetroot Soup
item.minecraft.dragon_breath,Dragon's Breath,nafas du lunge
item.minecraft.elytra,Elytra,Elytra
item.minecraft.totem_of_undying,Totem of Undying,Totem of Undying
item.minecraft.shulker_shell,Shulker Shell,Shulker Shell
item.minecraft.iron_nugget,Iron Nugget,feri tike
item.minecraft.knowledge_book,Knowledge Book,janokuke
item.minecraft.debug_stick,Debug Stick,Debug Stick
item.minecraft.debug_stick.empty,%s has no properties,%s tena nol sife
item.minecraft.debug_stick.update,"""%s"" to %s","""%s"" sa %s"
item.minecraft.debug_stick.select,"selected ""%s"" (%s)","cuzi ""%s"" (%s)"
item.minecraft.trident,Trident,tinozonge
item.minecraft.scute,Scute,Scute
item.minecraft.turtle_helmet,Turtle Shell,tortugi kaske
item.minecraft.phantom_membrane,Phantom Membrane,filme da fantome
item.minecraft.nautilus_shell,Nautilus Shell,Nautilus Shell
item.minecraft.heart_of_the_sea,Heart of the Sea,xime du samude
item.minecraft.crossbow,Crossbow,krusarke
item.minecraft.crossbow.projectile,Projectile:,lanci vute
item.minecraft.suspicious_stew,Suspicious Stew,bizari supe
item.minecraft.creeper_banner_pattern,Banner Pattern,banderi desene
item.minecraft.skull_banner_pattern,Banner Pattern,banderi desene
item.minecraft.flower_banner_pattern,Banner Pattern,banderi desene
item.minecraft.mojang_banner_pattern,Banner Pattern,banderi desene
item.minecraft.globe_banner_pattern,Banner Pattern,banderi desene
item.minecraft.creeper_banner_pattern.desc,Creeper Charge,figure da kriper
item.minecraft.skull_banner_pattern.desc,Skull Charge,figure da saroste
item.minecraft.flower_banner_pattern.desc,Flower Charge,figure da fule
item.minecraft.mojang_banner_pattern.desc,Thing,xey
item.minecraft.globe_banner_pattern.desc,Globe,zemobol
item.minecraft.sweet_berries,Sweet Berries,xukari bere
item.minecraft.honey_bottle,Honey Bottle,melobotole
item.minecraft.honeycomb,Honeycomb,melokange
container.inventory,Inventory,sake
container.hopper,Item Hopper,liwokope
container.crafting,Crafting,jange
container.dispenser,Dispenser,fader
container.dropper,Dropper,pade
container.furnace,Furnace,tanure
container.enchant,Enchant,maga
container.smoker,Smoker,dumaner
container.lectern,Lectern,duger
container.blast_furnace,Blast Furnace,gawi tanure
container.enchant.lapis.one,1 Lapis Lazuli,1 Lapis Lazuli
container.enchant.lapis.many,%s Lapis Lazuli,%s Lapis Lazuli
container.enchant.level.one,1 Enchantment Level,1 darje da magofete
container.enchant.level.many,%s Enchantment Levels,%s darje da magofete
container.enchant.level.requirement,Level requirement: %s,xarte du darje: %s
container.enchant.clue,%s . . . ?,%s . . . ?
container.repair,Repair & Name,xula e nama
container.repair.cost,Enchantment Cost: %1$s,koste da magorezulte: %1$s
container.repair.expensive,Too Expensive!,max kosti ko bas!
container.creative,Item Selection,cuza vute
container.brewing,Brewing Stand,libobaze da kukia
container.chest,Chest,sanduke
container.chestDouble,Large Chest,day sanduke
container.enderchest,Ender Chest,fini sanduke
container.beacon,Beacon,fotominare
container.shulkerBox,Shulker Box,Shulker Box
container.shulkerBox.more,and %s more...,e %s max...
container.barrel,Barrel,tong
container.spectatorCantOpen,Unable to open. Loot not generated yet.,no abla kaya. lute no jeni.
container.isLocked,%s is locked!,%s yexo sori!
container.loom,Loom,texomaxine
container.grindstone_title,Repair & Disenchant,xula e magula
container.cartography_table,Cartography Table,kartografi meze
container.stonecutter,Stonecutter,petrokater
structure_block.invalid_structure_name,Invalid structure name '%s',no abla nama bine ko '%s'
structure_block.save_success,Structure saved as '%s',bine lewo sekuru ko '%s'
structure_block.save_failure,Unable to save structure '%s',bine '%s' no abla sekuru
structure_block.load_success,Structure loaded from '%s',bine lewo ladu ca '%s'
structure_block.load_prepare,Structure '%s' position prepared,loke da bine '%s' redi
structure_block.load_not_found,Structure '%s' is not available,bine '%s' no eureku
structure_block.size_success,Size successfully detected for '%s',dayia da '%s' lewo sensu
structure_block.size_failure,Unable to detect structure size. Add corners with matching structure names,no abla sensa dayia da bine. zaya gone da sami bini nam
structure_block.mode.save,Save,sekura
structure_block.mode.load,Load,lada
structure_block.mode.data,Data,date
structure_block.mode.corner,Corner,gone
structure_block.hover.save,Save: %s,sekura: %s
structure_block.hover.load,Load: %s,lada: %s
structure_block.hover.data,Data: %s,date: %s
structure_block.hover.corner,Corner: %s,gone: %s
structure_block.mode_info.save,Save mode - write to file,sekuromode - kitaba pa dokume
structure_block.mode_info.load,Load mode - load from file,ladomode - lada ca dokume
structure_block.mode_info.data,Data mode - game logic marker,datomode - marka gemi logike
structure_block.mode_info.corner,Corner mode - placement and size marker,gonomode - marka loke e dayia
structure_block.structure_name,Structure Name,bini nam
structure_block.custom_data,Custom Data Tag Name,Custom Data Tag Name
structure_block.position,Relative Position,yagi poze
structure_block.position.x,relative Position x,yagi poze x
structure_block.position.y,relative position y,yagi poze y
structure_block.position.z,relative position z,yagi poze z
structure_block.size,Structure Size,bini dayia
structure_block.size.x,structure size x,bini dayia x
structure_block.size.y,structure size y,bini dayia y
structure_block.size.z,structure size z,bini dayia z
structure_block.integrity,Structure Integrity and Seed,bini holia e seme
structure_block.integrity.integrity,Structure Integrity,bini holia
structure_block.integrity.seed,Structure Seed,bini seme
structure_block.include_entities,Include entities:,inda hayi xey:
structure_block.detect_size,Detect structure size and position:,sensa dayia e loke da bine:
structure_block.button.detect_size,DETECT,SENSA
structure_block.button.save,SAVE,sekura
structure_block.button.load,LOAD,lada
structure_block.show_air,Show invisible blocks:,xowa no vidabli bloke:
structure_block.show_boundingbox,Show bounding box:,xowa limiti sanduke:
jigsaw_block.target_pool,Target pool:,diki basene:
jigsaw_block.attachement_type,Attachment type:,tipe da fikse
jigsaw_block.final_state,Turns into:,muta pa:
item.dyed,Dyed,rangi
item.unbreakable,Unbreakable,no parcabli
item.canBreak,Can break:,abla parca:
item.canPlace,Can be placed on:,abla loka sa:
item.color,Color: %s,range: %s
item.nbt_tags,NBT: %s tag(s),NBT: %s tag(s)
item.durability,Durability: %s / %s,durublia: %s / %s
filled_map.mansion,Woodland Explorer Map,karte da brauzer da jangale:
filled_map.monument,Ocean Explorer Map,karte da brauzer da dayosamude:
filled_map.buried_treasure,Buried Treasure Map,hazinokarte
filled_map.unknown,Unknown Map,no jani karte
filled_map.id,Id #%s,Id #%s
filled_map.level,(Level %s/%s),(darje %s/%s)
filled_map.scale,Scaling at 1:%s,mete sa 1:%s
filled_map.locked,Locked,sori
entity.minecraft.area_effect_cloud,Area Effect Cloud,megame da ari rezulte
entity.minecraft.armor_stand,Armor Stand,libobaze da defokaske
entity.minecraft.arrow,Arrow,flece
entity.minecraft.bat,Bat,Bat
entity.minecraft.bee,Bee,vespe
entity.minecraft.blaze,Blaze,ifrite
entity.minecraft.boat,Boat,bote
entity.minecraft.cat,Cat,maw
entity.minecraft.cave_spider,Cave Spider,guharane
entity.minecraft.chest_minecart,Minecart with Chest,guhogare sa sanduke
entity.minecraft.chicken,Chicken,kokode
entity.minecraft.command_block_minecart,Minecart with Command Block,guhogare sa bloke da komande
entity.minecraft.cod,Cod,Cod
entity.minecraft.cow,Cow,muhe
entity.minecraft.creeper,Creeper,kriper
entity.minecraft.dolphin,Dolphin,dolfine
entity.minecraft.donkey,Donkey,gade
entity.minecraft.drowned,Drowned,suyomorti
entity.minecraft.dragon_fireball,Dragon Fireball,lungopirobol
entity.minecraft.egg,Thrown Egg,lanci ande
entity.minecraft.elder_guardian,Elder Guardian,lawi garder
entity.minecraft.end_crystal,End Crystal,finokristal
entity.minecraft.ender_dragon,Ender Dragon,finolunge
entity.minecraft.ender_pearl,Thrown Ender Pearl,lanci finolule
entity.minecraft.enderman,Enderman,finoren
entity.minecraft.endermite,Endermite,Endermite
entity.minecraft.evoker_fangs,Evoker Fangs,Evoker Fangs
entity.minecraft.evoker,Evoker,Evoker
entity.minecraft.eye_of_ender,Eye of Ender,kane du fine
entity.minecraft.falling_block,Falling Block,bloke da padu
entity.minecraft.fireball,Fireball,pirobol
entity.minecraft.firework_rocket,Firework Rocket,pirotehni rokete
entity.minecraft.fishing_bobber,Fishing Bobber,boye
entity.minecraft.fox,Fox,hule
entity.minecraft.furnace_minecart,Minecart with Furnace,guhogare da tanure
entity.minecraft.ghast,Ghast,Ghast
entity.minecraft.giant,Giant,daye
entity.minecraft.guardian,Guardian,garder
entity.minecraft.hopper_minecart,Minecart with Hopper,guhogare da liwokope
entity.minecraft.horse,Horse,gude
entity.minecraft.husk,Husk,Husk
entity.minecraft.ravager,Ravager,haraber
entity.minecraft.illusioner,Illusioner,Illusioner
entity.minecraft.item,Item,vute
entity.minecraft.item_frame,Item Frame,vuti freme
entity.minecraft.killer_bunny,The Killer Bunny,tuze morter
entity.minecraft.leash_knot,Leash Knot,node da lidokorde
entity.minecraft.lightning_bolt,Lightning Bolt,eletrorade
entity.minecraft.llama,Llama,Llama
entity.minecraft.llama_spit,Llama Spit,Llama tuhe
entity.minecraft.magma_cube,Magma Cube,pastopetri kube
entity.minecraft.minecart,Minecart,guhogare
entity.minecraft.mooshroom,Mooshroom,Mooshroom
entity.minecraft.mule,Mule,Mule
entity.minecraft.ocelot,Ocelot,Ocelot
entity.minecraft.painting,Painting,pente
entity.minecraft.panda,Panda,pande
entity.minecraft.parrot,Parrot,papagaye
entity.minecraft.phantom,Phantom,fantome
entity.minecraft.pig,Pig,gurube
entity.minecraft.pillager,Pillager,luter
entity.minecraft.player,Player,gemer
entity.minecraft.polar_bear,Polar Bear,nordurse
entity.minecraft.potion,Potion,medikosuy
entity.minecraft.pufferfish,Pufferfish,Pufferfish
entity.minecraft.rabbit,Rabbit,tuze
entity.minecraft.salmon,Salmon,Salmon
entity.minecraft.sheep,Sheep,meh
entity.minecraft.shulker,Shulker,Shulker
entity.minecraft.shulker_bullet,Shulker Bullet,Shulker dane
entity.minecraft.silverfish,Silverfish,argentofixe
entity.minecraft.skeleton,Skeleton,ostojamia
entity.minecraft.skeleton_horse,Skeleton Horse,osti gude
entity.minecraft.slime,Slime,Slime
entity.minecraft.small_fireball,Small Fireball,lili pirobol
entity.minecraft.snowball,Snowball,himobol
entity.minecraft.snow_golem,Snow Golem,himi golem
entity.minecraft.spawner_minecart,Minecart with Spawner,guhogare sa zayiser
entity.minecraft.spectral_arrow,Spectral Arrow,Spectral Arrow
entity.minecraft.spider,Spider,arane
entity.minecraft.squid,Squid,Squid
entity.minecraft.stray,Stray,Stray
entity.minecraft.tnt,Primed TNT,Primed TNT
entity.minecraft.tnt_minecart,Minecart with TNT,Minecart with TNT
entity.minecraft.trader_llama,Trader Llama,Trader Llama
entity.minecraft.trident,Trident,tinozonge
entity.minecraft.tropical_fish,Tropical Fish,garmozoni fixe
